,account_length,voice_mail_plan,voice_mail_messages,day_mins,evening_mins,night_mins,international_mins,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
1829,89.0,1.0,25.0,215.1,197.4,162.1,10.6,1.0,0.0,140.0,36.57,69.0,16.78,117.0,7.29,10.0,2.86,63.5,0
1830,50.0,0.0,0.0,301.7,167.1,72.2,10.5,1.0,0.0,82.0,51.29,118.0,14.2,89.0,3.25,6.0,2.84,71.58,0
1831,93.0,1.0,42.0,152.3,267.5,266.9,11.3,3.5,0.0,90.0,25.89,102.0,22.74,130.0,12.01,5.0,3.05,63.69,0
1832,68.0,0.0,0.0,195.4,212.1,138.4,15.1,1.0,0.0,116.0,33.22,101.0,18.03,134.0,6.23,10.5,4.08,61.56,0
1833,70.0,0.0,0.0,208.7,275.5,182.5,8.0,2.0,0.0,97.0,35.48,83.0,23.42,122.0,8.21,3.0,2.16,69.27,0
1834,138.0,1.0,29.0,190.1,223.2,256.2,14.2,0.0,0.0,87.0,32.32,123.0,18.97,130.0,11.53,6.0,3.83,66.65,0
1835,141.0,1.0,37.0,185.4,178.5,218.3,8.0,3.5,0.0,87.0,31.52,128.0,15.17,107.0,9.82,3.0,2.16,58.67,0
1836,112.0,1.0,17.0,183.2,252.8,156.7,9.7,0.0,0.0,95.0,31.14,125.0,21.49,95.0,7.05,3.0,2.62,62.3,0
1837,117.0,0.0,0.0,54.2,303.2,171.8,8.6,1.0,0.0,100.0,9.21,84.0,25.77,84.0,7.73,2.0,2.32,45.03,1
1838,1.0,1.0,26.0,208.0,185.0,177.7,8.1,1.0,0.0,115.0,35.36,113.0,15.73,144.0,8.0,9.0,2.19,61.28,0
1839,70.0,0.0,0.0,230.3,77.9,247.1,13.2,1.0,0.0,110.0,39.15,87.0,6.62,105.0,11.12,4.0,3.56,60.45,0
1840,87.0,1.0,22.0,240.8,75.9,224.6,7.1,2.0,0.0,102.0,40.94,106.0,6.45,115.0,10.11,3.0,1.92,59.42,0
1841,52.0,1.0,21.0,195.7,106.2,157.4,5.3,2.0,0.0,119.0,33.27,95.0,9.03,94.0,7.08,3.0,1.43,50.81,0
1842,97.0,0.0,0.0,276.1,201.1,231.3,8.9,0.0,0.0,82.0,46.94,106.0,17.09,73.0,10.41,4.0,2.4,76.84,1
1843,105.0,0.0,0.0,166.1,175.9,243.5,16.2,2.0,0.0,93.0,28.24,106.0,14.95,55.0,10.96,3.0,4.37,58.52,0
1844,77.0,1.0,28.0,135.9,244.5,207.5,11.5,3.5,0.0,117.0,23.1,102.0,20.78,74.0,9.34,3.0,3.11,56.33,1
1845,80.0,0.0,0.0,189.1,223.2,269.0,13.9,2.0,0.0,122.0,32.15,92.0,18.97,116.0,12.11,3.0,3.75,66.98,1
1846,120.0,1.0,43.0,177.9,175.1,161.3,11.5,1.0,0.0,117.0,30.24,70.0,14.88,117.0,7.26,4.0,3.11,55.49,0
1847,54.0,1.0,39.0,143.9,210.3,129.2,12.5,2.0,0.0,73.0,24.46,117.0,17.88,117.0,5.81,8.0,3.38,51.53,0
1848,148.0,0.0,0.0,148.2,159.6,197.4,8.6,2.0,0.0,138.0,25.19,123.0,13.57,62.0,8.88,3.0,2.32,49.96,0
1849,119.0,0.0,0.0,287.1,159.3,216.8,13.9,2.0,0.0,115.0,48.81,99.0,13.54,86.0,9.76,1.0,3.75,75.86,1
1850,162.0,1.0,26.0,179.7,218.1,212.3,9.3,1.0,0.0,144.0,30.55,129.0,18.54,105.0,9.55,8.0,2.51,61.15,1
1851,85.0,0.0,0.0,165.8,190.0,144.0,10.9,3.5,0.0,96.0,28.19,141.0,16.15,116.0,6.48,3.0,2.94,53.76,1
1852,101.0,1.0,25.0,144.1,167.6,240.0,14.5,1.0,0.0,144.0,24.5,105.0,14.25,107.0,10.8,3.0,3.92,53.47,0
1853,172.0,0.0,0.0,172.5,253.1,221.6,5.9,0.0,0.0,85.0,29.33,71.0,21.51,113.0,9.97,6.0,1.59,62.4,0
1854,80.0,0.0,0.0,199.8,167.1,271.8,5.5,1.0,0.0,138.0,33.97,91.0,14.2,94.0,12.23,4.0,1.49,61.89,0
1855,67.0,0.0,0.0,109.1,142.3,91.2,10.9,2.0,0.0,134.0,18.55,76.0,12.1,86.0,4.1,5.0,2.94,37.69,0
1856,86.0,0.0,0.0,171.8,301.7,139.4,9.7,1.0,0.0,106.0,29.21,46.5,25.64,108.0,6.27,5.0,2.62,63.74,0
1857,107.0,0.0,0.0,222.3,286.0,249.4,12.1,1.0,0.0,101.0,37.79,111.0,24.31,117.0,11.22,4.0,3.27,76.59,1
1858,133.0,0.0,0.0,245.8,264.7,111.7,11.2,0.0,0.0,102.0,41.79,90.0,22.5,103.0,5.03,7.0,3.02,72.34,0
1859,116.0,0.0,0.0,164.6,270.6,230.4,8.0,0.0,0.0,110.0,27.98,103.0,23.0,109.0,10.37,3.0,2.16,63.51,0
1860,63.0,0.0,0.0,211.7,271.7,203.3,7.4,0.0,0.0,107.0,35.99,77.0,23.09,108.0,9.15,7.0,2.0,70.23,0
1861,119.0,1.0,16.0,147.2,160.1,184.0,7.7,0.0,0.0,103.0,25.02,96.0,13.61,120.0,8.28,2.0,2.08,48.99,1
1862,133.0,0.0,0.0,254.7,252.2,178.1,8.0,0.0,0.0,103.0,43.3,80.0,21.44,103.0,8.01,3.0,2.16,74.91,1
1863,94.0,0.0,0.0,170.1,271.8,110.7,8.7,1.0,0.0,113.0,28.92,94.0,23.1,78.0,4.98,4.0,2.35,59.35,0
1864,69.0,0.0,0.0,195.1,261.5,203.8,11.4,0.0,0.0,91.0,33.17,57.0,22.23,90.0,9.17,5.0,3.08,67.65,0
1865,146.0,0.0,0.0,149.3,187.1,149.8,7.9,3.5,0.0,83.0,25.38,130.0,15.9,100.0,6.74,4.0,2.13,50.15,1
1866,119.0,0.0,0.0,81.9,253.8,213.1,8.9,2.0,0.0,75.0,13.92,114.0,21.57,125.0,9.59,1.0,2.4,47.48,1
1867,142.0,1.0,25.0,191.1,149.6,227.8,9.8,0.0,0.0,109.0,32.49,120.0,12.72,60.0,10.25,3.0,2.65,58.11,0
1868,123.0,0.0,0.0,206.9,224.4,197.4,8.3,3.0,0.0,115.0,35.17,86.0,19.07,60.0,8.88,2.0,2.24,65.36,0
1869,101.0,0.0,0.0,239.0,273.0,278.2,13.5,1.0,0.0,154.5,40.63,106.0,23.21,93.0,12.52,8.0,3.65,80.01,1
1870,43.0,0.0,0.0,179.3,252.7,227.5,8.0,0.0,0.0,97.0,30.48,126.0,21.48,114.0,10.24,5.0,2.16,64.36,0
1871,69.0,0.0,0.0,185.3,219.1,243.6,5.5,0.0,0.0,91.0,31.5,88.0,18.62,107.0,10.96,5.0,1.49,62.57,0
1872,15.0,0.0,0.0,141.4,123.9,323.5,8.1,2.0,0.0,80.0,24.04,76.0,10.53,88.0,14.56,3.0,2.19,51.32,0
1873,107.0,1.0,25.0,248.6,119.3,194.3,12.0,1.0,0.0,91.0,42.26,115.0,10.14,83.0,8.74,1.0,3.24,64.38,0
1874,67.0,0.0,0.0,152.5,252.4,185.4,4.9,2.0,0.0,131.0,25.93,107.0,21.45,104.0,8.34,3.0,1.32,57.04,0
1875,99.0,0.0,0.0,145.6,230.9,181.5,11.4,1.0,0.0,102.0,24.75,87.0,19.63,86.0,8.17,7.0,3.08,55.63,0
1876,46.0,0.0,0.0,164.2,196.2,236.1,8.1,1.0,0.0,116.0,27.91,153.0,16.68,119.0,10.62,1.0,2.19,57.4,0
1877,55.0,0.0,0.0,221.0,165.4,235.4,9.7,1.0,0.0,115.0,37.57,97.0,14.06,117.0,10.59,4.0,2.62,64.84,0
1878,39.0,0.0,0.0,295.4,232.1,204.4,11.5,1.0,0.0,126.0,50.22,117.0,19.73,123.0,9.2,2.0,3.11,82.26,1
1879,92.0,0.0,0.0,139.8,174.9,201.6,9.4,2.0,0.0,98.0,23.77,143.0,14.87,135.0,9.07,7.0,2.54,50.25,0
1880,56.0,0.0,0.0,162.3,149.1,255.5,14.8,3.5,0.0,99.0,27.59,78.0,12.67,115.0,11.5,1.0,4.0,55.76,1
1881,76.0,0.0,0.0,272.7,236.4,235.5,7.7,0.0,0.0,97.0,46.36,95.0,20.09,105.0,10.6,2.0,2.08,79.13,1
1882,132.0,1.0,33.0,200.3,226.6,198.8,12.9,2.0,0.0,75.0,34.05,67.0,19.26,91.0,8.95,3.0,3.48,65.74,0
1883,140.0,1.0,28.0,157.1,172.4,184.5,11.1,1.0,0.0,77.0,26.71,97.0,14.65,94.0,8.3,9.0,3.0,52.66,0
1884,51.0,1.0,12.0,135.8,200.6,192.4,12.3,2.0,0.0,60.0,23.09,134.0,17.05,98.0,8.66,7.0,3.32,52.12,0
1885,27.0,0.0,0.0,236.7,231.9,164.7,12.7,1.0,0.0,110.0,40.24,92.0,19.71,85.0,7.41,6.0,3.43,70.79,0
1886,206.5,0.0,0.0,111.4,175.0,217.2,5.5,3.0,0.0,133.0,18.94,66.0,14.88,106.0,9.77,6.0,1.49,45.08,0
1887,105.0,1.0,28.0,156.1,107.1,167.7,14.7,0.0,0.0,89.0,26.54,114.0,9.1,95.0,7.55,3.0,3.97,47.16,1
1888,117.0,0.0,0.0,191.1,282.8,84.8,12.0,2.0,0.0,93.0,32.49,56.0,24.04,118.0,3.82,4.0,3.24,63.59,0
1889,91.0,0.0,0.0,153.0,141.1,171.5,10.3,1.0,0.0,123.0,26.01,127.0,11.99,76.0,7.72,10.5,2.78,48.5,1
1890,135.0,0.0,0.0,218.8,242.8,85.8,10.3,3.5,0.0,123.0,37.2,64.0,20.64,80.0,3.86,3.0,2.78,64.48,0
1891,146.0,0.0,0.0,205.4,134.9,310.5,10.3,3.0,0.0,101.0,34.92,77.0,11.47,83.0,13.97,2.0,2.78,63.14,0
1892,147.0,0.0,0.0,225.2,184.9,143.2,9.9,0.0,0.0,111.0,38.28,98.0,15.72,146.0,6.44,1.0,2.67,63.11,1
1893,68.0,0.0,0.0,249.9,254.5,273.2,8.9,2.0,0.0,127.0,42.48,118.0,21.63,98.0,12.29,6.0,2.4,78.8,1
1894,68.0,0.0,0.0,131.6,137.0,256.3,10.2,3.0,0.0,89.0,22.37,109.0,11.65,107.0,11.53,5.0,2.75,48.3,0
1895,86.0,1.0,21.0,197.9,165.6,208.0,10.1,0.0,0.0,99.0,33.64,100.0,14.08,120.0,9.36,9.0,2.73,59.81,0
1896,131.0,0.0,0.0,166.5,210.2,257.2,9.9,1.0,0.0,129.0,28.31,107.0,17.87,93.0,11.57,5.0,2.67,60.42,0
1897,86.0,1.0,29.0,225.4,187.1,281.1,12.9,1.0,0.0,79.0,38.32,112.0,15.9,112.0,12.65,3.0,3.48,70.35,0
1898,159.0,0.0,0.0,275.8,189.5,223.9,7.4,2.0,0.0,103.0,46.89,108.0,16.11,93.0,10.08,5.0,2.0,75.08,1
1899,134.0,1.0,40.0,142.9,88.6,290.0,10.8,1.0,0.0,105.0,24.29,61.0,7.53,96.0,13.05,6.0,2.92,47.79,0
1900,113.0,0.0,0.0,207.2,256.0,211.0,9.9,1.0,0.0,113.0,35.22,80.0,21.76,87.0,9.49,1.0,2.67,69.14,0
1901,132.0,0.0,0.0,206.2,211.2,196.2,10.2,1.0,0.0,100.0,35.05,118.0,17.95,122.0,8.83,6.0,2.75,64.58,0
1902,85.0,0.0,0.0,210.3,195.8,221.6,11.2,1.0,0.0,66.0,35.75,76.0,16.64,82.0,9.97,7.0,3.02,65.38,0
1903,93.0,1.0,38.0,225.7,119.6,193.2,14.0,1.0,0.0,117.0,38.37,122.0,10.17,125.0,8.69,7.0,3.78,61.01,1
1904,174.0,1.0,33.0,167.8,205.3,130.0,14.5,3.5,0.0,91.0,28.53,91.0,17.45,132.0,5.85,4.0,3.92,55.75,1
1905,61.0,0.0,0.0,197.7,152.2,221.0,7.0,2.0,0.0,118.0,33.61,96.0,12.94,93.0,9.95,3.0,1.89,58.39,0
1906,91.0,1.0,39.0,169.8,65.2,144.4,10.9,1.0,0.0,105.0,28.87,116.0,5.54,92.0,6.5,4.0,2.94,43.85,0
1907,88.0,1.0,28.0,190.6,237.3,211.6,9.8,2.0,0.0,104.0,32.4,105.0,20.17,116.0,9.52,1.0,2.65,64.74,0
1908,88.0,1.0,45.0,80.3,153.3,309.2,12.8,2.0,0.0,140.0,13.65,101.0,13.03,123.0,13.91,3.0,3.46,44.05,0
1909,195.0,1.0,36.0,231.7,225.1,201.7,12.1,0.0,0.0,110.0,39.39,88.0,19.13,89.0,9.08,2.0,3.27,70.87,0
1910,182.0,0.0,0.0,69.1,230.3,256.7,6.5,0.0,0.0,114.0,11.75,109.0,19.58,96.0,11.55,4.0,1.76,44.64,0
1911,118.0,0.0,0.0,188.8,217.4,220.1,8.2,3.5,0.0,60.0,32.1,64.0,18.48,100.0,9.9,7.0,2.21,62.69,0
1912,103.0,0.0,0.0,150.6,169.1,221.2,10.4,3.5,0.0,125.0,25.6,126.0,14.37,104.0,9.95,8.0,2.81,52.73,1
1913,65.0,0.0,0.0,192.0,139.5,187.4,5.5,2.0,0.0,89.0,32.64,88.0,11.86,102.0,8.43,4.0,1.49,54.42,0
1914,61.0,1.0,25.0,163.7,113.2,134.1,9.9,3.0,0.0,78.0,27.83,112.0,9.62,118.0,6.03,3.0,2.67,46.15,0
1915,172.0,0.0,0.0,211.7,198.7,301.7,6.5,1.0,0.0,100.0,35.99,101.0,16.89,136.0,13.58,9.0,1.76,68.22,0
1916,72.0,0.0,0.0,175.5,132.3,242.9,11.8,1.0,0.0,103.0,29.84,120.0,11.25,96.0,10.93,3.0,3.19,55.21,0
1917,113.0,0.0,0.0,150.1,200.1,266.7,11.0,2.0,0.0,120.0,25.52,85.0,17.01,105.0,12.0,3.0,2.97,57.5,0
1918,177.0,0.0,0.0,189.5,176.3,225.9,14.2,1.0,0.0,99.0,32.22,117.0,14.99,112.0,10.17,2.0,3.83,61.21,0
1919,100.0,0.0,0.0,70.8,215.6,230.8,9.5,3.5,0.0,94.0,12.04,102.0,18.33,125.0,10.39,1.0,2.57,43.33,1
1920,67.0,0.0,0.0,215.5,190.7,214.5,8.6,1.0,0.0,102.0,36.64,95.0,16.21,106.0,9.65,6.0,2.32,64.82,0
1921,136.0,0.0,0.0,101.7,202.8,136.2,9.4,3.0,0.0,105.0,17.29,99.0,17.24,119.0,6.13,6.0,2.54,43.2,0
1922,71.0,0.0,0.0,258.4,126.8,182.4,9.7,3.5,0.0,132.0,43.93,119.0,10.78,87.0,8.21,8.0,2.62,65.54,0
1923,134.0,0.0,0.0,242.4,152.9,318.3,11.8,1.0,0.0,126.0,41.21,115.0,13.0,115.0,14.32,6.0,3.19,71.72,0
1924,124.0,0.0,0.0,131.8,284.3,305.5,11.3,1.0,0.0,82.0,22.41,119.0,24.17,101.0,13.75,2.0,3.05,63.38,0
1925,84.0,0.0,0.0,190.2,197.7,247.5,9.8,2.0,0.0,102.0,32.33,141.0,16.8,102.0,11.14,6.0,2.65,62.92,0
1926,39.0,0.0,0.0,154.1,204.2,196.2,9.8,2.0,0.0,104.0,26.2,112.0,17.36,92.0,8.83,4.0,2.65,55.04,0
1927,110.0,0.0,0.0,188.0,90.5,150.3,15.3,3.0,0.0,127.0,31.96,118.0,7.69,64.0,6.76,3.0,4.13,50.54,0
1928,102.0,0.0,0.0,103.1,275.0,141.1,11.2,1.0,0.0,70.0,17.53,129.0,23.38,92.0,6.35,5.0,3.02,50.28,0
1929,70.0,0.0,0.0,175.4,159.5,260.6,11.6,0.0,0.0,130.0,29.82,130.0,13.56,96.0,11.73,4.0,3.13,58.24,0
1930,142.0,0.0,0.0,145.4,209.1,214.0,10.9,1.0,0.0,93.0,24.72,98.0,17.77,96.0,9.63,1.0,2.94,55.06,0
1931,81.0,0.0,0.0,250.6,187.9,120.3,7.8,1.0,0.0,85.0,42.6,50.0,15.97,131.0,5.41,5.0,2.11,66.09,0
1932,17.0,0.0,0.0,161.5,214.2,315.0,8.6,1.0,0.0,123.0,27.46,81.0,18.21,106.0,14.18,5.0,2.32,62.17,0
1933,119.0,0.0,0.0,260.1,256.5,229.1,10.0,1.0,0.0,101.0,44.22,68.0,21.8,89.0,10.31,2.0,2.7,79.03,1
1934,105.0,0.0,0.0,281.3,301.5,202.8,8.7,0.0,0.0,124.0,47.82,96.0,25.63,109.0,9.13,3.0,2.35,84.93,1
1935,108.0,1.0,42.0,130.1,167.0,244.7,13.6,3.0,0.0,90.0,22.12,128.0,14.2,80.0,11.01,5.0,3.67,51.0,1
1936,90.0,0.0,0.0,102.0,113.3,188.6,11.4,2.0,0.0,118.0,17.34,134.0,9.63,105.0,8.49,3.0,3.08,38.54,0
1937,100.0,1.0,33.0,218.7,155.0,99.0,12.1,1.0,0.0,104.0,37.18,144.0,13.18,117.0,4.46,4.0,3.27,58.09,0
1938,155.0,1.0,30.0,128.5,188.4,254.4,6.8,1.0,0.0,86.0,21.85,91.0,16.01,85.0,11.45,6.0,1.84,51.15,0
1939,113.0,0.0,0.0,128.7,227.1,178.1,9.2,2.0,0.0,100.0,21.88,67.0,19.3,135.0,8.01,4.0,2.48,51.67,1
1940,123.0,0.0,0.0,172.2,162.6,250.3,8.7,1.0,0.0,92.0,29.27,76.0,13.82,101.0,11.26,4.0,2.35,56.7,0
1941,145.0,0.0,0.0,199.2,126.0,289.2,7.6,1.0,0.0,124.0,33.86,86.0,10.71,135.0,13.01,3.0,2.05,59.63,0
1942,42.0,0.0,0.0,184.5,200.5,279.2,8.8,2.0,0.0,98.0,31.37,93.0,17.04,91.0,12.56,3.0,2.38,63.35,0
1943,125.0,0.0,0.0,168.6,175.6,243.3,10.9,0.0,0.0,99.0,28.66,107.0,14.93,92.0,10.95,7.0,2.94,57.48,0
1944,131.0,1.0,30.0,174.0,205.3,218.2,6.7,1.0,0.0,118.0,29.58,81.0,17.45,90.0,9.82,3.0,1.81,58.66,0
1945,107.0,0.0,0.0,230.4,257.4,107.3,8.5,1.0,0.0,65.0,39.17,80.0,21.88,88.0,4.83,3.0,2.3,68.18,0
1946,48.0,0.0,0.0,198.2,202.8,146.4,5.1,1.0,0.0,73.0,33.69,115.0,17.24,73.0,6.59,5.0,1.38,58.9,0
1947,76.0,0.0,0.0,186.1,211.6,230.6,8.0,0.0,0.0,96.0,31.64,100.0,17.99,100.0,10.38,4.0,2.16,62.17,0
1948,128.0,0.0,0.0,148.5,243.0,255.2,6.8,1.0,0.0,105.0,25.25,106.0,20.66,114.0,11.48,2.0,1.84,59.23,0
1949,73.0,0.0,0.0,157.1,268.8,181.5,10.0,0.0,0.0,109.0,26.71,83.0,22.85,91.0,8.17,8.0,2.7,60.43,0
1950,52.0,0.0,0.0,155.0,133.4,176.1,7.0,3.5,0.0,110.0,26.35,104.0,11.34,84.0,7.92,4.0,1.89,47.5,1
1951,126.0,1.0,26.0,129.3,176.5,154.5,9.6,1.0,0.0,123.0,21.98,114.0,15.0,102.0,6.95,7.0,2.59,46.52,0
1952,124.0,0.0,0.0,188.5,182.0,218.2,6.1,1.0,0.0,77.0,32.05,123.0,15.47,127.0,9.82,6.0,1.65,58.99,0
1953,137.0,0.0,0.0,208.8,225.3,221.6,11.1,0.0,0.0,120.0,35.5,100.0,19.15,130.0,9.97,5.0,3.0,67.62,0
1954,71.0,0.0,0.0,238.0,278.5,193.1,11.8,0.0,0.0,82.0,40.46,94.0,23.67,134.0,8.69,10.0,3.19,76.01,1
1955,139.0,0.0,0.0,211.1,206.9,193.9,5.6,0.0,0.0,103.0,35.89,108.0,17.59,70.0,8.73,4.0,1.51,63.72,0
1956,107.0,1.0,30.0,198.9,207.0,159.8,12.6,3.0,0.0,87.0,33.81,90.0,17.6,76.0,7.19,4.0,3.4,62.0,0
1957,147.0,0.0,0.0,212.8,204.1,156.2,10.2,1.0,0.0,79.0,36.18,91.0,17.35,113.0,7.03,2.0,2.75,63.31,0
1958,116.0,0.0,0.0,137.4,120.0,130.3,12.4,3.0,0.0,126.0,23.36,94.0,10.2,64.0,5.86,2.0,3.35,42.77,0
1959,60.0,1.0,31.0,191.8,267.8,200.5,12.8,2.0,0.0,75.0,32.61,135.0,22.76,62.0,9.02,3.0,3.46,67.85,0
1960,38.0,0.0,0.0,149.0,63.54999999999997,163.3,13.9,0.0,0.0,92.0,25.33,78.0,5.4,93.0,7.35,10.5,3.75,40.61,0
1961,63.0,0.0,0.0,117.1,249.6,162.2,11.1,3.0,0.0,118.0,19.91,90.0,21.22,84.0,7.3,4.0,3.0,51.43,0
1962,94.0,0.0,0.0,108.0,241.9,252.1,10.4,3.0,0.0,79.0,18.36,152.0,20.56,92.0,11.34,3.0,2.81,53.07,0
1963,131.0,0.0,0.0,112.8,199.4,142.7,10.1,0.0,0.0,133.0,19.18,116.0,16.95,105.0,6.42,5.0,2.73,45.28,0
1964,158.0,0.0,0.0,175.9,188.3,188.3,11.0,1.0,0.0,105.0,29.9,88.0,16.01,98.0,8.47,6.0,2.97,57.35,0
1965,139.0,0.0,0.0,236.6,169.9,212.3,11.1,1.0,0.0,109.0,40.22,107.0,14.44,118.0,9.55,2.0,3.0,67.21,1
1966,77.0,0.0,0.0,169.4,184.9,234.3,3.1000000000000005,1.0,0.0,102.0,28.8,144.0,15.72,89.0,10.54,7.0,0.8449999999999995,55.6,0
1967,140.0,0.0,0.0,129.6,246.2,172.1,9.4,3.0,0.0,79.0,22.03,99.0,20.93,124.0,7.74,10.0,2.54,53.24,0
1968,72.0,0.0,0.0,177.1,184.7,174.1,8.0,1.0,0.0,97.0,30.11,105.0,15.7,94.0,7.83,6.0,2.16,55.8,0
1969,52.0,1.0,20.0,133.3,184.1,272.9,13.5,1.0,0.0,63.0,22.66,123.0,15.65,107.0,12.28,2.0,3.65,54.24,0
1970,103.0,0.0,0.0,167.8,212.9,208.2,13.0,3.5,0.0,121.0,28.53,123.0,18.1,73.0,9.37,3.0,3.51,59.51,0
1971,74.0,1.0,32.0,174.6,310.6,234.7,9.0,1.0,0.0,107.0,29.68,115.0,26.4,92.0,10.56,4.0,2.43,69.07,0
1972,124.0,0.0,0.0,150.3,255.9,136.7,12.5,2.0,0.0,101.0,25.55,112.0,21.75,62.0,6.15,4.0,3.38,56.83,0
1973,85.0,1.0,21.0,283.2,239.7,149.5,6.3,3.5,0.0,110.0,48.14,108.0,20.37,80.0,6.73,1.0,1.7,76.94,0
1974,113.0,1.0,20.0,157.8,161.5,271.5,8.7,3.5,0.0,83.0,26.83,56.0,13.73,100.0,12.22,2.0,2.35,55.13,1
1975,71.0,0.0,0.0,141.2,149.1,171.4,7.0,2.0,0.0,132.0,24.0,90.0,12.67,72.0,7.71,2.0,1.89,46.27,0
1976,177.0,1.0,27.0,230.2,196.1,215.4,10.4,1.0,0.0,106.0,39.13,78.0,16.67,108.0,9.69,2.0,2.81,68.3,0
1977,49.0,0.0,0.0,237.8,208.9,167.8,15.6,2.0,0.0,92.0,40.43,119.0,17.76,86.0,7.55,6.0,4.21,69.95,1
1978,106.0,0.0,0.0,204.0,168.5,164.0,13.3,3.0,0.0,84.0,34.68,61.0,14.32,102.0,7.38,3.0,3.59,59.97,1
1979,60.0,0.0,0.0,221.1,178.6,202.7,7.4,1.0,0.0,106.0,37.59,48.0,15.18,90.0,9.12,3.0,2.0,63.89,0
1980,43.0,0.0,0.0,177.2,142.6,314.1,12.7,3.5,0.0,93.0,30.12,60.0,12.12,144.0,14.13,2.0,3.43,59.8,0
1981,66.0,0.0,0.0,118.0,248.1,214.4,5.3,1.0,0.0,133.0,20.06,99.0,21.09,122.0,9.65,5.0,1.43,52.23,0
1982,125.0,0.0,0.0,163.8,255.6,192.9,15.7,0.0,0.0,73.0,27.85,85.0,21.73,95.0,8.68,4.0,4.24,62.5,0
1983,114.0,1.0,4.0,141.3,230.4,223.7,9.4,3.0,0.0,96.0,24.02,88.0,19.58,85.0,10.07,3.0,2.54,56.21,0
1984,112.0,0.0,0.0,272.5,226.1,159.1,16.4,3.0,0.0,119.0,46.33,94.0,19.22,94.0,7.16,5.0,4.43,77.14,1
1985,101.0,1.0,16.0,118.9,228.3,180.1,8.2,2.0,0.0,112.0,20.21,97.0,19.41,111.0,8.1,5.0,2.21,49.93,0
1986,70.0,0.0,0.0,34.64999999999996,136.4,156.6,12.1,0.0,0.0,100.0,5.890000000000001,83.0,11.59,89.0,7.05,1.0,3.27,31.23,0
1987,59.0,0.0,0.0,159.5,167.2,138.6,10.2,0.0,0.0,96.0,27.12,123.0,14.21,106.0,6.24,4.0,2.75,50.32,0
1988,59.0,0.0,0.0,150.2,185.7,212.5,12.1,1.0,0.0,70.0,25.53,98.0,15.78,128.0,9.56,2.0,3.27,54.14,0
1989,124.0,1.0,30.0,144.5,262.3,226.5,12.0,2.0,0.0,46.5,24.57,101.0,22.3,82.0,10.19,7.0,3.24,60.3,0
1990,99.0,0.0,0.0,140.7,210.9,229.9,12.4,2.0,0.0,88.0,23.92,98.0,17.93,125.0,10.35,4.0,3.35,55.55,0
1991,150.0,0.0,0.0,169.2,216.8,179.4,12.6,1.0,0.0,123.0,28.76,83.0,18.43,107.0,8.07,3.0,3.4,58.66,0
1992,81.0,0.0,0.0,220.8,148.5,183.9,7.6,2.0,0.0,77.0,37.54,87.0,12.62,100.0,8.28,3.0,2.05,60.49,0
1993,86.0,0.0,0.0,216.3,266.3,214.0,4.5,0.0,0.0,96.0,36.77,77.0,22.64,110.0,9.63,3.0,1.22,70.26,0
1994,84.0,0.0,0.0,169.5,157.6,98.2,10.6,0.0,0.0,96.0,28.82,94.0,13.4,70.0,4.42,7.0,2.86,49.5,0
1995,118.0,1.0,35.0,256.3,258.1,215.5,11.7,1.0,0.0,119.0,43.57,91.0,21.94,130.0,9.7,1.0,3.16,78.37,0
1996,89.0,0.0,0.0,179.7,299.8,185.3,7.6,1.0,0.0,128.0,30.55,92.0,25.48,120.0,8.34,3.0,2.05,66.42,0
1997,93.0,0.0,0.0,266.0,130.1,165.8,13.1,3.0,0.0,120.0,45.22,84.0,11.06,63.0,7.46,6.0,3.54,67.28,0
1998,85.0,0.0,0.0,96.7,193.8,171.7,9.7,2.0,0.0,97.0,16.44,95.0,16.47,88.0,7.73,3.0,2.62,43.26,0
1999,160.0,0.0,0.0,82.7,194.6,159.0,10.9,0.0,0.0,116.0,14.06,95.0,16.54,54.0,7.15,9.0,2.94,40.69,0
2000,28.0,0.0,0.0,168.2,161.7,192.4,10.1,3.0,0.0,87.0,28.59,92.0,13.74,112.0,8.66,3.0,2.73,53.72,0
2001,73.0,0.0,0.0,286.4,178.2,214.2,10.7,1.0,0.0,109.0,48.69,67.0,15.15,152.0,9.64,10.5,2.89,76.37,1
2002,156.0,0.0,0.0,174.3,186.6,258.2,12.9,3.0,0.0,95.0,29.63,128.0,15.86,105.0,11.62,5.0,3.48,60.59,0
2003,33.0,0.0,0.0,190.6,161.7,189.9,13.0,1.0,0.0,100.0,32.4,104.0,13.74,136.0,8.55,6.0,3.51,58.2,0
2004,77.0,0.0,0.0,175.5,205.1,245.2,17.5,3.5,0.0,86.0,29.84,78.0,17.43,100.0,11.03,3.0,4.7250000000000005,63.11,0
2005,119.0,0.0,0.0,133.4,204.6,196.9,11.1,1.0,0.0,102.0,22.68,71.0,17.39,103.0,8.86,7.0,3.0,51.93,0
2006,91.0,1.0,27.0,204.6,136.0,210.5,6.6,3.0,0.0,96.0,34.78,93.0,11.56,82.0,9.47,2.0,1.78,57.59,0
2007,102.0,0.0,0.0,242.2,233.2,188.5,6.2,3.0,0.0,88.0,41.17,89.0,19.82,121.0,8.48,6.0,1.67,71.14,0
2008,86.0,1.0,33.0,253.1,210.1,95.0,11.9,3.0,0.0,112.0,43.03,94.0,17.86,98.0,4.27,4.0,3.21,68.37,0
